year,district,district_en,lat,lon,crop,yield_c_ha,tmean_mjja,precip_mjja,gdd5,heat30,dry_max,et0,p30_anom,precip_spring,tmax_july,dtr,vpd_proxy,spei_proxy,year_trend,yield_roll3,ndvi_max,ndvi_flag
2019,Шортандинский,Shortandy,51.7,70.99,sunflower,7.8,17.23,127.2,1401.7,15,17,525.0,-24.0,74.2,28.09,29.25,0.91,-397.8,14,9.17,,0
2019,Целиноградский,Tselinograd,51.18,71.03,barley,11.56,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,13.75,,0
2019,Целиноградский,Tselinograd,51.18,71.03,flax,7.06,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,6.11,,0
2019,Целиноградский,Tselinograd,51.18,71.03,oats,10.98,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,13.88,,0
2019,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.58,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,9.96,,0
2019,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,10.78,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,12.97,,0
2019,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.64,17.73,112.4,1453.5,17,17,538.1,-19.7,83.5,28.75,28.99,0.972,-425.7,14,8.98,,0
2019,Зерендинский,Zerenda,53.05,69.15,barley,12.51,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,14.88,,0
2019,Зерендинский,Zerenda,53.05,69.15,flax,7.63,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,6.61,,0
2019,Зерендинский,Zerenda,53.05,69.15,oats,11.87,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,15.02,,0
2019,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.45,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,10.78,,0
2019,Зерендинский,Zerenda,53.05,69.15,spring_wheat,11.66,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,14.03,,0
2019,Зерендинский,Zerenda,53.05,69.15,sunflower,8.27,15.9,155.7,1290.1,10,12,465.0,-29.6,87.6,26.59,27.67,0.692,-309.3,14,9.72,,0
2019,Жаксынский,Zhaksy,51.9,67.3,barley,10.86,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,12.91,,0
2019,Жаксынский,Zhaksy,51.9,67.3,flax,6.62,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,5.73,,0
2019,Жаксынский,Zhaksy,51.9,67.3,oats,10.3,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,13.03,,0
2019,Жаксынский,Zhaksy,51.9,67.3,rapeseed,9.94,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,9.35,,0
2019,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,10.12,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,12.17,,0
2019,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.18,17.23,113.5,1396.2,13,19,524.5,-27.2,92.9,27.95,28.74,0.862,-411.0,14,8.43,,0
2020,Атбасарский,Atbasar,51.81,68.36,barley,12.35,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,12.64,,0
2020,Атбасарский,Atbasar,51.81,68.36,flax,7.12,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,6.3,,0
2020,Атбасарский,Atbasar,51.81,68.36,oats,11.88,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,11.94,,0
2020,Атбасарский,Atbasar,51.81,68.36,rapeseed,10.64,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,10.23,,0
2020,Атбасарский,Atbasar,51.81,68.36,spring_wheat,11.59,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,11.87,,0
2020,Атбасарский,Atbasar,51.81,68.36,sunflower,7.6,18.13,118.7,1574.3,22,26,546.7,-17.0,100.0,26.75,28.1,0.822,-428.0,15,8.23,,0
2020,Буландынский,Bulandy,52.63,70.42,barley,13.52,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,13.83,,0
2020,Буландынский,Bulandy,52.63,70.42,flax,7.8,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,6.9,,0
2020,Буландынский,Bulandy,52.63,70.42,oats,13.0,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,13.07,,0
2020,Буландынский,Bulandy,52.63,70.42,rapeseed,11.65,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,11.2,,0
2020,Буландынский,Bulandy,52.63,70.42,spring_wheat,12.69,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,13.0,,0
2020,Буландынский,Bulandy,52.63,70.42,sunflower,8.32,17.98,176.8,1422.0,12,34,498.9,-13.1,106.6,25.11,27.1,0.823,-322.1,15,9.01,,0
2020,Бурабайский,Burabay,52.94,70.31,barley,13.65,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,13.97,,0
2020,Бурабайский,Burabay,52.94,70.31,flax,7.88,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,6.97,,0
2020,Бурабайский,Burabay,52.94,70.31,oats,13.12,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,13.2,,0
2020,Бурабайский,Burabay,52.94,70.31,rapeseed,11.76,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,11.31,,0
2020,Бурабайский,Burabay,52.94,70.31,spring_wheat,12.81,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,13.13,,0
2020,Бурабайский,Burabay,52.94,70.31,sunflower,8.4,17.84,223.2,1381.6,6,29,466.3,-1.7,97.7,23.98,26.87,0.798,-243.1,15,9.1,,0
2020,Есильский,Esil,51.95,66.4,barley,12.09,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,12.37,,0
2020,Есильский,Esil,51.95,66.4,flax,6.98,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,6.17,,0
2020,Есильский,Esil,51.95,66.4,oats,11.62,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,11.69,,0
2020,Есильский,Esil,51.95,66.4,rapeseed,10.42,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,10.01,,0
2020,Есильский,Esil,51.95,66.4,spring_wheat,11.35,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,11.63,,0
2020,Есильский,Esil,51.95,66.4,sunflower,7.44,19.12,136.4,1633.5,30,30,574.0,-0.7,85.0,28.01,28.4,0.979,-437.6,15,8.06,,0
2020,Кокшетау,Kokshetau,53.29,69.39,barley,13.26,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,13.57,,0
2020,Кокшетау,Kokshetau,53.29,69.39,flax,7.65,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,6.76,,0
2020,Кокшетау,Kokshetau,53.29,69.39,oats,12.75,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,12.82,,0
2020,Кокшетау,Kokshetau,53.29,69.39,rapeseed,11.42,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,10.98,,0
2020,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,12.44,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,12.75,,0
2020,Кокшетау,Kokshetau,53.29,69.39,sunflower,8.16,18.52,215.8,1480.0,14,19,492.2,1.4,84.4,25.58,27.73,0.851,-276.4,15,8.84,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,barley,13.39,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,13.7,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,flax,7.73,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,6.84,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,oats,12.88,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,12.95,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,11.54,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,11.09,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,12.57,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,12.88,,0
2020,Сандыктауский,Sandyktau,52.45,68.75,sunflower,8.24,17.43,224.0,1387.9,10,26,474.5,14.4,104.8,24.55,27.43,0.756,-250.5,15,8.93,,0
2020,Шортандинский,Shortandy,51.7,70.99,barley,13.0,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,13.3,,0
2020,Шортандинский,Shortandy,51.7,70.99,flax,7.5,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,6.63,,0
2020,Шортандинский,Shortandy,51.7,70.99,oats,12.5,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,12.57,,0
2020,Шортандинский,Shortandy,51.7,70.99,rapeseed,11.2,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,10.77,,0
2020,Шортандинский,Shortandy,51.7,70.99,spring_wheat,12.2,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,12.5,,0
2020,Шортандинский,Shortandy,51.7,70.99,sunflower,8.0,18.6,165.6,1573.7,18,24,560.1,-1.1,54.3,26.51,27.0,0.912,-394.5,15,8.67,,0
2020,Целиноградский,Tselinograd,51.18,71.03,barley,12.74,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,13.03,,0
2020,Целиноградский,Tselinograd,51.18,71.03,flax,7.35,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,6.5,,0
2020,Целиноградский,Tselinograd,51.18,71.03,oats,12.25,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,12.32,,0
2020,Целиноградский,Tselinograd,51.18,71.03,rapeseed,10.98,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,10.55,,0
2020,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,11.96,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,12.25,,0
2020,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.84,18.82,160.0,1557.5,16,23,543.5,14.3,55.6,26.44,26.33,0.945,-383.5,15,8.49,,0
2020,Зерендинский,Zerenda,53.05,69.15,barley,13.78,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,14.1,,0
2020,Зерендинский,Zerenda,53.05,69.15,flax,7.95,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,7.03,,0
2020,Зерендинский,Zerenda,53.05,69.15,oats,13.25,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,13.32,,0
2020,Зерендинский,Zerenda,53.05,69.15,rapeseed,11.87,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,11.41,,0
2020,Зерендинский,Zerenda,53.05,69.15,spring_wheat,12.93,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,13.25,,0
2020,Зерендинский,Zerenda,53.05,69.15,sunflower,8.48,17.66,213.2,1433.1,11,29,484.8,-3.5,89.1,25.05,26.85,0.781,-271.6,15,9.19,,0
2020,Жаксынский,Zhaksy,51.9,67.3,barley,11.96,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,12.24,,0
2020,Жаксынский,Zhaksy,51.9,67.3,flax,6.9,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,6.1,,0
2020,Жаксынский,Zhaksy,51.9,67.3,oats,11.5,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,11.56,,0
2020,Жаксынский,Zhaksy,51.9,67.3,rapeseed,10.3,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,9.91,,0
2020,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,11.22,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,11.5,,0
2020,Жаксынский,Zhaksy,51.9,67.3,sunflower,7.36,18.11,120.8,1557.8,23,26,552.5,-22.5,80.9,26.88,27.96,0.825,-431.7,15,7.97,,0
2021,Атбасарский,Atbasar,51.81,68.36,barley,9.97,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,12.22,,0
2021,Атбасарский,Atbasar,51.81,68.36,flax,6.17,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,6.62,,0
2021,Атбасарский,Atbasar,51.81,68.36,oats,9.5,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,11.69,,0
2021,Атбасарский,Atbasar,51.81,68.36,rapeseed,11.72,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,10.45,,0
2021,Атбасарский,Atbasar,51.81,68.36,spring_wheat,9.31,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,11.46,,0
2021,Атбасарский,Atbasar,51.81,68.36,sunflower,7.12,19.66,83.1,1662.5,29,39,576.3,-41.9,51.2,26.56,32.23,1.118,-493.2,16,7.54,,0
2021,Буландынский,Bulandy,52.63,70.42,barley,10.92,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,13.38,,0
2021,Буландынский,Bulandy,52.63,70.42,flax,6.76,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,7.25,,0
2021,Буландынский,Bulandy,52.63,70.42,oats,10.4,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,12.79,,0
2021,Буландынский,Bulandy,52.63,70.42,rapeseed,12.83,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,11.44,,0
2021,Буландынский,Bulandy,52.63,70.42,spring_wheat,10.19,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,12.55,,0
2021,Буландынский,Bulandy,52.63,70.42,sunflower,7.8,18.59,92.7,1534.9,20,20,549.3,-54.4,60.7,26.05,31.33,0.955,-456.6,16,8.25,,0
2021,Бурабайский,Burabay,52.94,70.31,barley,11.03,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,13.51,,0
2021,Бурабайский,Burabay,52.94,70.31,flax,6.83,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,7.32,,0
2021,Бурабайский,Burabay,52.94,70.31,oats,10.5,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,12.91,,0
2021,Бурабайский,Burabay,52.94,70.31,rapeseed,12.96,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,11.55,,0
2021,Бурабайский,Burabay,52.94,70.31,spring_wheat,10.29,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,12.67,,0
2021,Бурабайский,Burabay,52.94,70.31,sunflower,7.88,18.57,137.0,1460.1,11,20,499.0,-39.7,59.6,24.24,31.27,0.946,-362.0,16,8.33,,0
2021,Есильский,Esil,51.95,66.4,barley,9.77,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,11.96,,0
2021,Есильский,Esil,51.95,66.4,flax,6.04,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,6.48,,0
2021,Есильский,Esil,51.95,66.4,oats,9.3,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,11.44,,0
2021,Есильский,Esil,51.95,66.4,rapeseed,11.48,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,10.23,,0
2021,Есильский,Esil,51.95,66.4,spring_wheat,9.11,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,11.22,,0
2021,Есильский,Esil,51.95,66.4,sunflower,6.98,20.7,41.7,1771.5,41,36,629.4,-69.6,58.3,27.51,32.99,1.29,-587.7,16,7.38,,0
2021,Кокшетау,Kokshetau,53.29,69.39,barley,10.71,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,13.13,,0
2021,Кокшетау,Kokshetau,53.29,69.39,flax,6.63,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,7.1,,0
2021,Кокшетау,Kokshetau,53.29,69.39,oats,10.2,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,12.54,,0
2021,Кокшетау,Kokshetau,53.29,69.39,rapeseed,12.59,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,11.22,,0
2021,Кокшетау,Kokshetau,53.29,69.39,spring_wheat,10.0,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,12.31,,0
2021,Кокшетау,Kokshetau,53.29,69.39,sunflower,7.65,19.24,134.7,1585.3,25,16,540.5,-36.7,53.1,25.79,32.67,1.002,-405.8,16,8.09,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,barley,10.81,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,13.25,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,flax,6.7,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,7.18,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,oats,10.3,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,12.67,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,rapeseed,12.71,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,11.33,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,spring_wheat,10.09,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,12.43,,0
2021,Сандыктауский,Sandyktau,52.45,68.75,sunflower,7.73,18.77,90.6,1531.5,22,20,538.2,-53.7,61.5,25.35,32.2,1.011,-447.6,16,8.17,,0
2021,Шортандинский,Shortandy,51.7,70.99,barley,10.5,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,12.87,,0
2021,Шортандинский,Shortandy,51.7,70.99,flax,6.5,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,6.97,,0
2021,Шортандинский,Shortandy,51.7,70.99,oats,10.0,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,12.3,,0
2021,Шортандинский,Shortandy,51.7,70.99,rapeseed,12.34,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,11.0,,0
2021,Шортандинский,Shortandy,51.7,70.99,spring_wheat,9.8,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,12.07,,0
2021,Шортандинский,Shortandy,51.7,70.99,sunflower,7.5,19.0,89.9,1609.9,25,19,570.6,-46.3,67.9,26.55,31.68,1.021,-480.7,16,7.93,,0
2021,Целиноградский,Tselinograd,51.18,71.03,barley,10.29,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,12.61,,0
2021,Целиноградский,Tselinograd,51.18,71.03,flax,6.37,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,6.83,,0
2021,Целиноградский,Tselinograd,51.18,71.03,oats,9.8,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,12.06,,0
2021,Целиноградский,Tselinograd,51.18,71.03,rapeseed,12.09,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,10.78,,0
2021,Целиноградский,Tselinograd,51.18,71.03,spring_wheat,9.6,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,11.83,,0
2021,Целиноградский,Tselinograd,51.18,71.03,sunflower,7.35,19.38,118.5,1619.3,26,22,570.0,-15.4,66.1,26.44,30.77,1.079,-451.5,16,7.77,,0
2021,Зерендинский,Zerenda,53.05,69.15,barley,11.13,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,13.64,,0
2021,Зерендинский,Zerenda,53.05,69.15,flax,6.89,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,7.38,,0
2021,Зерендинский,Zerenda,53.05,69.15,oats,10.6,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,13.04,,0
2021,Зерендинский,Zerenda,53.05,69.15,rapeseed,13.08,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,11.66,,0
2021,Зерендинский,Zerenda,53.05,69.15,spring_wheat,10.39,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,12.79,,0
2021,Зерендинский,Zerenda,53.05,69.15,sunflower,7.95,18.57,106.3,1544.0,23,16,532.4,-51.9,57.9,25.42,31.81,0.959,-426.1,16,8.41,,0
2021,Жаксынский,Zhaksy,51.9,67.3,barley,9.66,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,11.84,,0
2021,Жаксынский,Zhaksy,51.9,67.3,flax,5.98,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,6.41,,0
2021,Жаксынский,Zhaksy,51.9,67.3,oats,9.2,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,11.31,,0
2021,Жаксынский,Zhaksy,51.9,67.3,rapeseed,11.35,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,10.12,,0
2021,Жаксынский,Zhaksy,51.9,67.3,spring_wheat,9.02,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,11.1,,0
2021,Жаксынский,Zhaksy,51.9,67.3,sunflower,6.9,19.72,68.1,1701.8,36,39,607.4,-56.3,53.1,26.4,32.45,1.13,-539.3,16,7.3,,0
2022,Атбасарский,Atbasar,51.81,68.36,barley,12.92,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,11.18,,0
2022,Атбасарский,Atbasar,51.81,68.36,flax,5.98,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,6.71,,0
2022,Атбасарский,Atbasar,51.81,68.36,oats,11.02,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,10.67,,0
2022,Атбасарский,Atbasar,51.81,68.36,rapeseed,13.44,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,10.87,,0
2022,Атбасарский,Atbasar,51.81,68.36,spring_wheat,12.16,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,10.45,,0
2022,Атбасарский,Atbasar,51.81,68.36,sunflower,7.79,18.09,143.7,1567.5,14,11,559.5,0.5,49.0,27.13,29.43,0.906,-415.8,17,7.38,,0
2022,Буландынский,Bulandy,52.63,70.42,barley,14.14,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,12.24,,0
2022,Буландынский,Bulandy,52.63,70.42,flax,6.55,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,7.35,,0
2022,Буландынский,Bulandy,52.63,70.42,oats,12.06,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,11.68,,0
2022,Буландынский,Bulandy,52.63,70.42,rapeseed,14.72,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,11.9,,0
2022,Буландынский,Bulandy,52.63,70.42,spring_wheat,13.31,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,11.44,,0
2022,Буландынский,Bulandy,52.63,70.42,sunflower,8.53,17.71,196.0,1400.8,6,8,510.8,-3.6,37.5,25.61,29.7,0.872,-314.8,17,8.08,,0
2022,Бурабайский,Burabay,52.94,70.31,barley,14.28,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,12.36,,0
2022,Бурабайский,Burabay,52.94,70.31,flax,6.62,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,7.42,,0
2022,Бурабайский,Burabay,52.94,70.31,oats,12.18,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,11.79,,0
2022,Бурабайский,Burabay,52.94,70.31,rapeseed,14.86,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,12.02,,0
2022,Бурабайский,Burabay,52.94,70.31,spring_wheat,13.44,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,11.55,,0
2022,Бурабайский,Burabay,52.94,70.31,sunflower,8.61,17.4,224.6,1334.6,1,8,464.2,-1.1,47.9,23.42,29.15,0.813,-239.6,17,8.16,,0
